event_time,user_pseudo_id,session_id,event_name,country,category,source,medium,campaign_name
2021-01-25 13:28:58.199317 UTC,4511761.4533638708,5072528827,session_start,Canada,mobile,google,cpc,<Other>
2021-01-25 09:20:24.348018 UTC,4516619.9093094699,1675043208,session_start,Hong Kong,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 23:50:25.523335 UTC,4517879.9546073373,3914846468,session_start,Vietnam,mobile,google,organic,(organic)
2021-01-25 19:03:23.000239 UTC,4523349.8748299770,238856250,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-25 19:47:43.391913 UTC,4530461.6389025811,1683888975,session_start,Switzerland,mobile,(direct),(none),(direct)
2021-01-25 03:55:17.144438 UTC,4534930.3051147823,1340854211,session_start,Hong Kong,desktop,<Other>,organic,(organic)
2021-01-25 16:52:46.718472 UTC,4537895.5543332501,2782802430,add_payment_info,United States,desktop,<Other>,referral,(referral)
2021-01-25 16:49:32.886548 UTC,4537895.5543332501,2782802430,view_item,United States,desktop,<Other>,referral,(referral)
2021-01-25 16:49:12.763176 UTC,4537895.5543332501,2782802430,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 16:51:17.102915 UTC,4537895.5543332501,2782802430,add_shipping_info,United States,desktop,<Other>,referral,(referral)
2021-01-25 03:52:51.443619 UTC,4540556.3962983685,1249773320,view_item,United States,desktop,<Other>,referral,(referral)
2021-01-25 03:52:46.579852 UTC,4540556.3962983685,1249773320,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-25 06:48:18.568420 UTC,4546533.6207573360,2639150545,session_start,United States,mobile,google,organic,(organic)
2021-01-25 03:57:33.674560 UTC,4551273.9026395419,377119989,session_start,India,desktop,(direct),(none),(direct)
2021-01-25 04:03:35.669681 UTC,4551273.9026395419,377119989,add_shipping_info,India,desktop,(direct),(none),(direct)
2021-01-25 04:01:37.295402 UTC,4551273.9026395419,377119989,add_payment_info,India,desktop,(direct),(none),(direct)
2021-01-25 04:04:03.877186 UTC,4551273.9026395419,377119989,add_payment_info,India,desktop,(direct),(none),(direct)
2021-01-25 04:01:58.143355 UTC,4551273.9026395419,377119989,add_shipping_info,India,desktop,(direct),(none),(direct)
2021-01-25 04:05:06.565930 UTC,4551273.9026395419,377119989,add_shipping_info,India,desktop,(direct),(none),(direct)
2021-01-25 04:05:39.769542 UTC,4551273.9026395419,377119989,add_payment_info,India,desktop,(direct),(none),(direct)
2021-01-25 04:01:12.015156 UTC,4551273.9026395419,377119989,add_shipping_info,India,desktop,(direct),(none),(direct)
2021-01-25 04:06:01.662553 UTC,4551273.9026395419,377119989,add_payment_info,India,desktop,(direct),(none),(direct)
2021-01-25 10:20:49.886229 UTC,4555573.8157856056,3296183657,session_start,United States,desktop,(direct),(none),(direct)
2021-01-25 10:48:57.505454 UTC,4555573.8157856056,8993671593,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 21:28:28.559668 UTC,4561988.5239058763,8678220467,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 00:32:38.071029 UTC,4564581.8322636787,8314986517,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-25 14:39:48.410409 UTC,4565483.3520938489,352864867,session_start,South Korea,tablet,google,organic,(organic)
2021-01-25 03:40:14.010722 UTC,4571342.9521108466,7158342864,session_start,Canada,desktop,google,organic,(organic)
2021-01-25 09:09:12.513900 UTC,4578492.2623447725,4764882584,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-25 13:44:44.955819 UTC,4580154.8558582004,3170958274,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-25 13:57:36.464858 UTC,4597245.2380271101,8146177510,session_start,Hong Kong,desktop,google,organic,(organic)
2021-01-25 16:56:04.096311 UTC,4600770.1167812876,2165085367,session_start,India,mobile,<Other>,<Other>,<Other>
2021-01-25 15:40:18.858865 UTC,4610273.0528509730,2789066841,session_start,United Kingdom,desktop,google,organic,(organic)
2021-01-25 02:59:30.640298 UTC,4610454.0691049773,8600778487,session_start,Ecuador,desktop,<Other>,<Other>,<Other>
2021-01-25 05:56:41.862797 UTC,4611623.4284859869,9818457674,session_start,United States,mobile,google,organic,(organic)
2021-01-25 02:15:46.335346 UTC,4629084.4836257465,8880665145,session_start,Russia,desktop,(direct),(none),(direct)
2021-01-25 20:14:24.041185 UTC,4633383.1729639436,1094411836,session_start,United States,mobile,google,organic,(organic)
2021-01-25 18:41:06.969540 UTC,4633383.1729639436,538827799,session_start,United States,mobile,(direct),(none),(direct)
2021-01-25 20:14:29.048293 UTC,4633383.1729639436,1094411836,view_item,United States,mobile,google,organic,(organic)
2021-01-25 02:42:27.025929 UTC,4654248.6444169407,7487697978,session_start,Malaysia,desktop,google,organic,(organic)
2021-01-25 18:49:26.312271 UTC,4655633.7060423851,5935157251,session_start,Greece,mobile,google,cpc,<Other>
2021-01-25 19:46:01.644267 UTC,4671466.9406457704,6268847457,view_item,United States,desktop,<Other>,organic,(organic)
2021-01-25 19:37:16.241368 UTC,4671466.9406457704,6268847457,session_start,United States,desktop,<Other>,organic,(organic)
2021-01-25 13:33:22.059433 UTC,4673387.2785728643,1141766292,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 13:33:27.069785 UTC,4673387.2785728643,1141766292,view_item,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-25 13:30:39.126730 UTC,4681297.3857867397,8121355698,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 19:43:13.219177 UTC,4683719.3414869128,9388535122,session_start,Sweden,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 13:12:21.283785 UTC,4683966.2429337948,250229756,session_start,United States,desktop,google,organic,(organic)
2021-01-25 20:45:28.822286 UTC,4690564.8925810216,7286522642,session_start,Thailand,desktop,google,organic,(organic)
2021-01-25 20:45:30.028749 UTC,4690564.8925810216,7286522642,view_item,Thailand,desktop,google,organic,(organic)
2021-01-25 06:08:58.307583 UTC,4692975.1375856885,9546644951,session_start,Hungary,desktop,(direct),(none),(direct)
2021-01-25 20:08:46.731423 UTC,4694841.3202363983,9149050133,view_item,India,tablet,google,organic,(organic)
2021-01-25 20:08:44.567733 UTC,4694841.3202363983,9149050133,session_start,India,tablet,google,organic,(organic)
2021-01-25 02:01:26.901807 UTC,4701123.3347785147,9715145493,session_start,United States,desktop,google,organic,(organic)
2021-01-25 08:16:00.009728 UTC,4706006.2318401406,523984450,session_start,Spain,desktop,<Other>,referral,(referral)
2021-01-25 21:46:07.914539 UTC,4708719.5673398969,4356789427,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-25 01:11:10.744440 UTC,4719570.3798997115,4729876440,session_start,Germany,mobile,google,organic,(organic)
2021-01-25 01:11:13.999279 UTC,4719570.3798997115,4729876440,view_item,Germany,mobile,google,organic,(organic)
2021-01-25 10:48:32.902473 UTC,4732224.6412623805,6672520333,session_start,Qatar,desktop,(direct),(none),(direct)
